time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-01-25T02:57:10.681Z,-55.3049,-28.6445,10,4.7,mb,,73,4.653,0.57,us,us7000ggzm,2022-04-09T20:19:00.040Z,"South Sandwich Islands region",earthquake,12.5,1.9,0.104,28,reviewed,us,us
2022-01-25T02:24:30.692Z,-60.6193,152.9558,10,4.5,mb,,124,17.233,0.49,us,us7000ggzl,2022-04-09T20:19:00.040Z,"west of Macquarie Island",earthquake,15.8,1.9,0.145,14,reviewed,us,us
2022-01-25T02:14:31.875Z,9.9182,-59.8929,10,5.2,mww,,30,2.798,0.68,us,us7000gese,2022-08-06T12:49:46.874Z,"146 km ESE of Rio Claro, Trinidad and Tobago",earthquake,7.8,1.8,0.066,22,reviewed,us,us
2022-01-25T01:30:53.803Z,-55.3406,-28.3819,10,4.6,mb,,70,4.807,0.58,us,us7000ggzr,2022-04-09T20:19:00.040Z,"South Sandwich Islands region",earthquake,13.3,1.9,0.146,14,reviewed,us,us
2022-01-25T01:24:33.513Z,-55.3696,-28.7839,11,6,mww,,27,4.586,0.84,us,us7000gery,2022-08-06T12:50:08.300Z,"South Sandwich Islands region",earthquake,9.4,1.7,0.055,32,reviewed,us,us
2022-01-25T01:21:35.058Z,-55.2819,-28.5542,10,4.8,mb,,51,4.7,0.56,us,us7000ggzs,2022-04-09T20:19:00.040Z,"South Sandwich Islands region",earthquake,11,1.8,0.116,23,reviewed,us,us
2022-01-25T00:13:09.343Z,-0.7739,-13.1352,10,4.8,mb,,49,7.215,0.56,us,us7000ger6,2022-04-09T20:18:59.040Z,"north of Ascension Island",earthquake,6,1.9,0.087,41,reviewed,us,us
2022-01-24T23:29:36.551Z,-20.6853,-175.4588,10,4.8,mb,,107,6.792,0.85,us,us7000geqs,2022-04-09T20:18:59.040Z,"Tonga",earthquake,13.2,1.9,0.055,102,reviewed,us,us
2022-01-24T22:03:32.900Z,-2.8591,129.4655,10,4.5,mb,,63,2.78,0.99,us,us7000gepu,2022-04-09T20:18:59.040Z,"80 km NE of Amahai, Indonesia",earthquake,6.1,1.9,0.104,27,reviewed,us,us
2022-01-24T21:44:58.766Z,-57.1359,-25.0776,10,5,mb,,93,7.051,1.16,us,us7000ggrc,2022-04-09T20:18:59.040Z,"South Sandwich Islands region",earthquake,11,1.9,0.098,33,reviewed,us,us
2022-01-24T21:24:48.135Z,-33.3452,117.0973,7.41,4.9,mb,,47,0.433,0.81,us,us7000gep9,2022-04-09T20:18:59.040Z,"23 km W of Wagin, Australia",earthquake,3.8,3.2,0.075,56,reviewed,us,us
2022-01-24T21:17:34.856Z,-58.7883,-23.809,10,5.3,mww,,55,8.33,0.84,us,us7000gep5,2022-04-09T20:18:59.040Z,"South Sandwich Islands region",earthquake,12.4,1.1,0.089,12,reviewed,us,us
2022-01-24T21:17:00.071Z,-20.496,-175.4929,131.11,4.9,mb,,152,6.645,0.73,us,us7000gep3,2022-04-09T20:18:59.040Z,"77 km NNW of Nuku‘alofa, Tonga",earthquake,14.4,6.7,0.09,41,reviewed,us,us
2022-01-24T20:25:46.817Z,-37.3147,179.8734,10,5.2,mb,,57,1.271,1.11,us,us7000genk,2022-04-09T20:18:59.040Z,"221 km NE of Gisborne, New Zealand",earthquake,8.6,1.8,0.072,64,reviewed,us,us
2022-01-24T19:23:34.107Z,3.667,126.5586,10,4.9,mb,,51,2.987,0.74,us,us7000gems,2022-04-09T20:18:59.040Z,"227 km SSE of Sarangani, Philippines",earthquake,8.3,1.8,0.064,82,reviewed,us,us
2022-01-24T17:58:58.972Z,-11.6809,166.1795,73.25,4.5,mb,,147,3.873,1.18,us,us7000ggr7,2022-04-09T20:18:58.040Z,"113 km SSE of Lata, Solomon Islands",earthquake,7.9,8.1,0.151,13,reviewed,us,us
2022-01-24T17:55:08.788Z,-7.5319,127.5941,158.17,4.6,mb,,30,3.698,0.81,us,us7000gem5,2022-04-09T20:18:58.040Z,"127 km NNE of Lospalos, Timor Leste",earthquake,5.2,5.3,0.081,45,reviewed,us,us
2022-01-24T16:53:18.677Z,30.9626,136.0827,501.6,4.5,mb,,79,3.333,0.47,us,us7000gelu,2022-04-09T20:18:58.040Z,"southeast of Shikoku, Japan",earthquake,9.4,5.6,0.058,89,reviewed,us,us
2022-01-24T14:14:31.376Z,18.4192,-73.3168,11.9,4.6,mb,,91,1.948,0.25,us,us7000ggr1,2022-04-09T20:18:58.040Z,"9 km SSE of Anse-à-Veau, Haiti",earthquake,7,2.1,0.119,21,reviewed,us,us
2022-01-24T14:10:38.325Z,18.4738,-73.3134,10,4.5,mb,,97,1.985,0.44,us,us7000ggqz,2022-04-09T20:18:58.040Z,"4 km SE of Anse-à-Veau, Haiti",earthquake,10.3,2,0.135,17,reviewed,us,us
2022-01-24T14:08:56.670Z,21.4165,143.9996,101.25,4.6,mb,,125,14.17,0.59,us,us7000ggr0,2022-04-09T20:18:58.040Z,"Mariana Islands region",earthquake,12,4.4,0.107,28,reviewed,us,us
2022-01-24T14:06:43.485Z,18.494,-73.2999,10,5.1,mww,,56,1.889,1.04,us,us7000gekf,2022-08-06T12:57:12.563Z,"4 km E of Anse-à-Veau, Haiti",earthquake,6.3,1.8,0.043,51,reviewed,us,us
2022-01-24T13:16:23.425Z,18.4578,-73.3389,10,5.3,mww,,30,1.905,0.5,us,us7000gek3,2022-08-06T12:58:41.838Z,"4 km S of Anse-à-Veau, Haiti",earthquake,5.9,1.9,0.041,58,reviewed,us,us
2022-01-24T12:40:04.708Z,-33.9105,-179.4432,54.64,4.8,mb,,88,4.077,0.79,us,us7000gejn,2022-04-09T20:18:57.040Z,"south of the Kermadec Islands",earthquake,5,6.6,0.1,31,reviewed,us,us
2022-01-24T11:36:30.688Z,-20.8419,-175.4082,10,4.7,mb,,86,6.9,0.54,us,us7000gejk,2022-08-06T12:59:03.537Z,"39 km NNW of Nuku‘alofa, Tonga",earthquake,11.9,1.8,0.063,76,reviewed,us,us
2022-01-24T11:23:38.907Z,-31.5017,-179.9982,411.12,4.5,mb,,76,2.864,0.55,us,us7000gej8,2022-04-09T20:18:57.040Z,"Kermadec Islands region",earthquake,12.8,8.4,0.095,32,reviewed,us,us
2022-01-24T10:03:07.975Z,12.5555,143.4835,45.34,4.5,mb,,88,1.696,0.8,us,us7000ggqs,2022-04-09T20:18:57.040Z,"150 km WSW of Merizo Village, Guam",earthquake,11.8,5.3,0.18,9,reviewed,us,us
2022-01-24T06:09:21.978Z,53.2006,-166.7404,43.64,4.7,mww,,62,0.6,0.53,us,us7000gehv,2022-08-06T13:00:27.099Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,4.1,3.1,0.098,10,reviewed,us,us
2022-01-24T02:03:14.843Z,-20.7014,-175.5598,10,4.8,mb,,96,6.712,1.07,us,us7000gegr,2022-04-09T20:18:56.040Z,"Tonga",earthquake,13,1.9,0.074,57,reviewed,us,us
2022-01-24T01:20:50.412Z,36.0702,69.1575,10,5,mww,,44,1.528,0.93,us,us7000gege,2022-08-06T13:00:49.436Z,"2 km ENE of Nahr?n, Afghanistan",earthquake,5.8,1.8,0.093,11,reviewed,us,us
2022-01-23T23:23:44.035Z,28.1105,142.9478,10,4.8,mb,,137,5.688,0.61,us,us7000gefx,2022-08-06T13:02:10.025Z,"Bonin Islands, Japan region",earthquake,10.7,1.9,0.063,79,reviewed,us,us
2022-01-23T21:33:52.922Z,-13.9084,-70.5047,10,4.6,mb,,140,3.294,0.63,us,us7000ggnr,2022-04-09T20:18:55.040Z,"11 km ESE of Corani, Peru",earthquake,8.6,1.9,0.125,19,reviewed,us,us
2022-01-23T19:47:53.515Z,-60.0266,-26.3973,59.2,4.7,mb,,57,7.945,0.99,us,us7000geie,2022-04-09T20:18:55.040Z,"South Sandwich Islands region",earthquake,8.6,6.5,0.103,29,reviewed,us,us
2022-01-23T19:10:42.127Z,53.1216,-166.5848,38.98,4.6,mb,,101,0.695,1.02,us,us7000geew,2022-04-09T20:18:55.040Z,"83 km S of Unalaska, Alaska",earthquake,4.8,7.1,0.039,192,reviewed,us,us
2022-01-23T18:19:47.815Z,-18.436,176.3294,10,4.7,mb,,71,1.777,1.07,us,us7000ggni,2022-04-09T20:18:55.040Z,"134 km WSW of Nadi, Fiji",earthquake,5.9,1.8,0.092,36,reviewed,us,us
2022-01-23T17:28:45.427Z,-0.3967,67.1777,10,4.6,mb,,57,5.883,0.98,us,us7000geem,2022-08-06T13:02:37.698Z,"Carlsberg Ridge",earthquake,8,1.7,0.084,43,reviewed,us,us
2022-01-23T15:50:16.399Z,10.7625,91.4855,10,4.6,mb,,103,1.52,0.58,us,us7000ggnd,2022-04-09T20:18:54.040Z,"169 km SW of Bamboo Flat, India",earthquake,9.6,1.9,0.151,15,reviewed,us,us
2022-01-23T15:21:50.341Z,10.6973,91.5003,10,4.5,mb,,118,1.548,0.47,us,us7000ggnc,2022-04-09T20:18:54.040Z,"173 km SW of Bamboo Flat, India",earthquake,4.8,1.9,0.164,13,reviewed,us,us
2022-01-23T14:19:13.276Z,-59.3727,-25.0709,10,4.6,mb,,69,8.07,0.47,us,us7000ggnk,2022-04-09T20:18:54.040Z,"South Sandwich Islands region",earthquake,11.9,1.8,0.137,18,reviewed,us,us
2022-01-23T13:51:05.897Z,-58.7984,-23.3525,10,4.6,mb,,67,8.547,0.59,us,us7000ggnj,2022-04-09T20:18:54.040Z,"South Sandwich Islands region",earthquake,11.6,1.8,0.152,15,reviewed,us,us
2022-01-23T13:24:09.293Z,26.2445,141.7404,57.46,4.5,mb,,61,0.936,0.53,us,us7000ggn7,2022-04-09T20:18:54.040Z,"Bonin Islands, Japan region",earthquake,9.4,6.1,0.077,52,reviewed,us,us
2022-01-23T12:38:32.414Z,-22.5244,-176.1285,10,4.5,mb,,127,7.244,0.46,us,us7000ggn5,2022-04-09T20:18:53.040Z,"177 km SW of Vaini, Tonga",earthquake,12.7,1.9,0.121,20,reviewed,us,us
2022-01-23T12:24:03.943Z,-20.8225,-175.4951,10,4.6,mb,,116,6.819,0.43,us,us7000gedn,2022-04-09T20:18:53.040Z,"46 km NW of Nuku‘alofa, Tonga",earthquake,6.3,1.9,0.073,56,reviewed,us,us
2022-01-23T10:13:18.535Z,3.7024,126.9065,22.07,4.5,mb,,70,2.947,0.4,us,us7000ggnv,2022-04-09T20:18:53.040Z,"247 km SE of Sarangani, Philippines",earthquake,6.4,6.3,0.127,18,reviewed,us,us
2022-01-23T06:23:45.304Z,6.986,127.0901,10,5.1,mww,,115,1.502,0.53,us,us7000gecb,2022-04-09T20:18:53.040Z,"65 km ESE of Manay, Philippines",earthquake,4.8,1.9,0.083,14,reviewed,us,us
2022-01-23T06:15:57.650Z,7.0341,127.1437,10,4.9,mb,,110,1.553,0.75,us,us7000geca,2022-04-09T20:18:52.040Z,"69 km ESE of Santiago, Philippines",earthquake,7.6,1.9,0.054,110,reviewed,us,us
2022-01-23T05:11:19.094Z,6.9024,126.9476,72.37,4.5,mb,,121,1.368,0.47,us,us7000ggn3,2022-04-09T20:18:52.040Z,"56 km ESE of San Ignacio, Philippines",earthquake,9.9,7.7,0.087,42,reviewed,us,us
2022-01-23T04:17:19.759Z,26.9441,141.3093,103.1,4.6,mb,,106,9.324,0.91,us,us7000ggn2,2022-04-09T20:18:52.040Z,"Bonin Islands, Japan region",earthquake,13,6.8,0.088,42,reviewed,us,us
2022-01-23T02:26:58.135Z,-3.6778,152.0658,10,4.5,mb,,121,0.519,0.97,us,us7000ggmz,2022-04-09T20:18:52.040Z,"58 km N of Rabaul, Papua New Guinea",earthquake,6.5,1.9,0.271,6,reviewed,us,us
2022-01-23T02:21:19.926Z,38.4613,97.3425,10,5.6,mww,,24,5.653,0.85,us,us7000gebb,2022-05-31T22:08:08.642Z,"156 km SSW of Laojunmiao, China",earthquake,7.3,1.8,0.06,27,reviewed,us,us
2022-01-23T01:12:34.661Z,3.6478,126.7218,33.2,4.9,mb,,61,2.928,1.14,us,us7000geaz,2022-04-09T20:18:52.040Z,"239 km SE of Sarangani, Philippines",earthquake,7.6,4.9,0.065,81,reviewed,us,us
2022-01-23T00:45:20.464Z,34.5687,26.3018,40.71,4.7,mb,,45,1.364,0.65,us,us7000geaw,2022-04-09T20:18:51.040Z,"69 km S of Palekastro, Greece",earthquake,6.5,6.6,0.051,116,reviewed,us,us
2022-01-22T22:07:17.910Z,13.7305,120.8305,137.76,4.9,mb,,98,9.52,0.71,us,us7000gea5,2022-04-09T20:18:51.040Z,"6 km WNW of Bagalangit, Philippines",earthquake,8.9,6.3,0.051,120,reviewed,us,us
2022-01-22T21:48:27.341Z,-18.9623,169.3975,240.84,5.1,mb,,28,4.065,0.67,us,us7000ge9z,2022-04-09T20:18:51.040Z,"65 km N of Isangel, Vanuatu",earthquake,7.7,4.3,0.047,150,reviewed,us,us
2022-01-22T21:21:26.756Z,-20.5567,-175.3629,10,4.8,mb,,85,6.822,0.44,us,us7000gea6,2022-04-09T20:18:51.040Z,"66 km NNW of Nuku‘alofa, Tonga",earthquake,13.6,1.9,0.139,16,reviewed,us,us
2022-01-22T21:12:11.010Z,3.6148,126.6878,34.75,4.5,mb,,83,2.904,0.77,us,us7000gfy1,2022-04-09T20:18:51.040Z,"239 km SE of Sarangani, Philippines",earthquake,7,6,0.086,39,reviewed,us,us
2022-01-22T19:31:42.837Z,39.5763,28.8232,2.68,4.6,mwr,,26,0.744,0.69,us,us7000ge92,2022-04-09T20:18:50.040Z,"17 km E of Dursunbey, Turkey",earthquake,2.7,4.2,0.06,27,reviewed,us,us
2022-01-22T18:12:36.252Z,-5.1624,146.7568,196.38,4.5,mb,,85,3.157,0.63,us,us7000gfxu,2022-04-09T20:18:50.040Z,"107 km E of Madang, Papua New Guinea",earthquake,10.4,8.9,0.15,16,reviewed,us,us
2022-01-22T17:42:50.145Z,-29.9817,-178.3316,10,4.5,mb,,153,0.801,0.99,us,us7000gfxt,2022-04-09T20:18:50.040Z,"Kermadec Islands, New Zealand",earthquake,11.4,2,0.18,11,reviewed,us,us
2022-01-22T15:43:33.142Z,29.2767,142.1221,10,4.6,mb,,68,2.173,1.06,us,us7000gfxp,2022-04-09T20:18:50.040Z,"Izu Islands, Japan region",earthquake,7.5,1.9,0.084,42,reviewed,us,us
2022-01-22T15:40:16.310Z,28.0226,-43.6849,10,4.8,mb,,81,18.055,1.11,us,us7000gfxr,2022-04-09T20:18:50.040Z,"northern Mid-Atlantic Ridge",earthquake,12.2,1.9,0.097,33,reviewed,us,us
2022-01-22T15:28:47.488Z,27.8661,-43.9852,10,4.6,mb,,91,18.361,1.11,us,us7000gfxq,2022-04-09T20:18:50.040Z,"northern Mid-Atlantic Ridge",earthquake,10.3,1.9,0.095,33,reviewed,us,us
2022-01-22T15:18:06.901Z,-5.8386,-12.585,10,5,mww,,55,2.726,0.91,us,us7000ge87,2022-04-09T20:18:50.040Z,"Ascension Island region",earthquake,10.6,1.9,0.098,10,reviewed,us,us
2022-01-22T14:50:24.905Z,-44.3412,-81.8532,10,4.9,mb,,88,6.818,0.77,us,us7000gfxv,2022-04-09T20:18:49.040Z,"West Chile Rise",earthquake,9,1.8,0.089,40,reviewed,us,us
2022-01-22T14:48:16.994Z,-44.1148,-82.0292,10,5.3,mww,,85,7.22,1.04,us,us7000ge7w,2022-04-09T20:18:49.040Z,"West Chile Rise",earthquake,9.6,1.8,0.053,34,reviewed,us,us
2022-01-22T14:04:51.598Z,-57.5193,-25.2096,35,4.5,mb,,66,7.12,1.09,us,us7000gfxm,2022-04-09T20:18:49.040Z,"South Sandwich Islands region",earthquake,5.6,2,0.094,33,reviewed,us,us
2022-01-22T13:49:48.540Z,2.8577,127.5309,48.45,5,mb,,87,2.078,0.92,us,us7000ge7m,2022-04-09T20:18:49.040Z,"135 km NNW of Tobelo, Indonesia",earthquake,7.1,6.2,0.056,100,reviewed,us,us
2022-01-22T11:09:33.695Z,-20.6585,-175.4862,10,4.6,mb,,124,6.757,0.42,us,us7000gea1,2022-04-09T20:18:49.040Z,"60 km NNW of Nuku‘alofa, Tonga",earthquake,14,1.9,0.112,24,reviewed,us,us
2022-01-22T09:23:40.365Z,-17.9759,-173.4719,35,4.8,mb,,70,4.358,0.96,us,us7000ge70,2022-04-09T20:18:49.040Z,"92 km NE of Neiafu, Tonga",earthquake,5.4,1.9,0.042,187,reviewed,us,us
2022-01-22T09:01:26.852Z,3.6224,126.7108,10,4.6,mb,,112,2.906,0.42,us,us7000ge6y,2022-04-09T20:18:48.040Z,"240 km SE of Sarangani, Philippines",earthquake,7.3,1.9,0.076,55,reviewed,us,us
2022-01-22T07:48:01.355Z,-57.1979,147.5139,10,4.5,mb,,92,6.986,0.32,us,us7000gfxd,2022-04-09T20:18:48.040Z,"west of Macquarie Island",earthquake,10.7,1.9,0.157,13,reviewed,us,us
2022-01-22T07:39:52.666Z,-59.5659,-25.7319,35,4.7,mb,,81,15.23,0.89,us,us7000gfxh,2022-04-09T20:18:48.040Z,"South Sandwich Islands region",earthquake,14.3,2,0.102,29,reviewed,us,us
2022-01-22T07:35:35.734Z,-1.9191,-12.9232,10,4.8,mb,,59,6.143,0.64,us,us7000gfxi,2022-04-09T20:18:48.040Z,"north of Ascension Island",earthquake,7.8,1.9,0.124,20,reviewed,us,us
2022-01-22T07:23:34.627Z,-14.5228,-75.5168,52.72,4.8,mb,,144,6.267,0.69,us,us7000ge6j,2022-08-06T13:07:16.830Z,"33 km W of Llipata, Peru",earthquake,9.4,7.5,0.071,61,reviewed,us,us
2022-01-22T07:08:10.889Z,3.6267,126.6391,10,4.9,mb,,103,2.927,0.53,us,us7000ge6i,2022-04-09T20:18:48.040Z,"235 km SSE of Sarangani, Philippines",earthquake,7.6,1.9,0.096,34,reviewed,us,us
2022-01-22T06:30:16.531Z,-1.7972,-12.9574,10,4.9,mb,,39,6.253,0.58,us,us7000ge6e,2022-04-09T20:18:48.040Z,"north of Ascension Island",earthquake,9.5,1.9,0.085,43,reviewed,us,us
2022-01-22T06:21:52.114Z,-1.8297,-12.8475,10,4.9,mb,,47,6.247,0.42,us,us7000gfxg,2022-04-09T20:18:48.040Z,"north of Ascension Island",earthquake,8.8,1.8,0.099,32,reviewed,us,us
2022-01-22T05:49:37.234Z,29.3632,142.365,10,4.9,mb,,125,4.331,0.63,us,us7000ge62,2022-08-06T13:07:58.787Z,"Izu Islands, Japan region",earthquake,4.8,1.9,0.079,50,reviewed,us,us
2022-01-22T05:19:05.208Z,53.221,-166.8158,35,4.6,ml,,214,0.575,0.65,us,us7000ge64,2022-04-09T20:18:47.040Z,"75 km SSW of Unalaska, Alaska",earthquake,4.6,2,0.105,12,reviewed,us,us
2022-01-22T05:17:04.896Z,53.2402,-166.682,29,6.2,mww,,95,0.566,0.94,us,us7000ge5q,2022-08-27T05:27:07.254Z,"71 km S of Unalaska, Alaska",earthquake,4.7,1.9,0.038,68,reviewed,us,us
2022-01-22T05:12:33.846Z,-20.7797,-175.3928,10,4.7,mb,,124,6.887,0.65,us,us7000ge5z,2022-04-09T20:18:47.040Z,"44 km NNW of Nuku‘alofa, Tonga",earthquake,9.2,1.9,0.207,7,reviewed,us,us
2022-01-22T04:41:05.238Z,-59.4152,-25.9128,35,5.1,mww,,45,7.745,0.9,us,us7000ge5f,2022-04-09T20:18:47.040Z,"South Sandwich Islands region",earthquake,10.4,1.9,0.098,10,reviewed,us,us
2022-01-22T02:32:56.485Z,39.5734,24.2602,10,4.5,mb,,66,1.462,1.36,us,us7000ge3b,2022-04-09T20:18:47.040Z,"58 km NE of Patitírion, Greece",earthquake,5.2,2,0.271,5,reviewed,us,us
2022-01-22T02:26:13.323Z,3.6724,126.6596,21,6,mww,,34,2.966,0.96,us,us7000ge38,2022-04-09T20:18:46.040Z,"232 km SE of Sarangani, Philippines",earthquake,6,1.8,0.048,42,reviewed,us,us
2022-01-22T00:50:44.434Z,-20.7912,-175.3503,10,4.7,mb,,136,6.928,0.55,us,us7000gfx5,2022-04-09T20:18:46.040Z,"41 km NNW of Nuku‘alofa, Tonga",earthquake,7.7,1.9,0.183,9,reviewed,us,us
2022-01-21T21:33:34.217Z,17.546,147.0514,35.66,4.5,mb,,142,4.461,0.67,us,us7000gfwi,2022-04-01T17:40:37.040Z,"293 km NNE of Saipan, Northern Mariana Islands",earthquake,11.6,8.4,0.111,24,reviewed,us,us
2022-01-21T21:26:35.964Z,26.7675,-110.8671,10,5.3,mww,,110,3.773,0.89,us,us7000ge0y,2022-04-01T17:40:27.040Z,"76 km SSW of Bahía de Lobos, Mexico",earthquake,6.9,1.9,0.039,63,reviewed,us,us
2022-01-21T20:43:45.453Z,7.5552,126.5369,107.13,5.3,mww,,23,1.065,0.84,us,us7000ge0c,2022-04-01T17:40:26.040Z,"3 km SW of Baganga, Philippines",earthquake,7.3,3.8,0.068,21,reviewed,us,us
2022-01-21T20:31:51.252Z,32.7042,132.0314,44.84,4.9,mb,,55,1.058,0.83,us,us7000ge07,2022-04-01T17:40:26.040Z,"29 km SSE of Saiki, Japan",earthquake,4.9,5,0.048,143,reviewed,us,us
2022-01-21T19:50:43.863Z,-20.6829,-175.4053,10,4.8,mb,,124,6.836,0.68,us,us7000ge1p,2022-04-01T17:40:27.040Z,"54 km NNW of Nuku‘alofa, Tonga",earthquake,14.2,1.8,0.114,24,reviewed,us,us
2022-01-21T18:17:11.388Z,32.7153,132.0625,46.9,4.5,mb,,94,1.077,0.67,us,us7000gdyu,2022-08-06T13:09:03.684Z,"30 km SSE of Saiki, Japan",earthquake,5.3,7.6,0.113,27,reviewed,us,us
2022-01-21T17:55:00.591Z,-29.8472,-179.2113,321.79,4.7,mb,,67,1.267,0.65,us,us7000gdyw,2022-04-01T17:40:26.040Z,"Kermadec Islands region",earthquake,9.3,5.3,0.056,105,reviewed,us,us
2022-01-21T16:56:19.477Z,-59.2725,-25.7997,39.45,4.7,mb,,82,7.706,1.2,us,us7000gfw7,2022-04-01T17:40:37.040Z,"South Sandwich Islands region",earthquake,12,9.6,0.115,23,reviewed,us,us
2022-01-21T16:31:50.437Z,85.3093,91.181,10,4.5,mb,,45,11.581,1.01,us,us7000gfw6,2022-04-01T17:40:37.040Z,"north of Severnaya Zemlya",earthquake,7.9,1.9,0.101,29,reviewed,us,us
2022-01-21T16:21:42.172Z,32.7084,131.9951,56.77,4.7,mb,,48,1.772,1.05,us,us7000gfwc,2022-04-01T17:40:37.040Z,"28 km SSE of Saiki, Japan",earthquake,3.6,8,0.13,20,reviewed,us,us
2022-01-21T16:18:38.087Z,-20.9109,-178.0696,524.68,4.7,mb,,149,4.829,0.98,us,us7000gfwg,2022-04-01T17:40:37.040Z,"298 km W of Haveluloto, Tonga",earthquake,13.6,8.8,0.123,20,reviewed,us,us
2022-01-21T16:11:52.524Z,-33.9144,179.1925,208.95,4.5,mb,,87,3.71,1,us,us7000gdx1,2022-04-01T17:40:25.040Z,"south of the Kermadec Islands",earthquake,10.7,7,0.135,18,reviewed,us,us
2022-01-21T16:08:37.210Z,32.7282,132.0386,39,6.3,mww,,25,1.813,1.11,us,us7000gdwz,2022-05-22T04:14:07.292Z,"27 km SSE of Saiki, Japan",earthquake,5.8,1.9,0.073,18,reviewed,us,us
2022-01-21T15:43:24.526Z,-27.8354,-176.9622,10,5.1,mb,,72,1.652,0.86,us,us7000gdwv,2022-04-01T17:40:25.040Z,"Kermadec Islands region",earthquake,7.7,1.8,0.044,170,reviewed,us,us
2022-01-21T13:22:33.349Z,-20.8063,-175.3906,10,4.9,mb,,86,6.9,0.58,us,us7000ge1f,2022-04-01T17:40:27.040Z,"41 km NNW of Nuku‘alofa, Tonga",earthquake,10.4,1.9,0.149,14,reviewed,us,us
2022-01-21T11:59:05.287Z,6.5219,126.9537,106.32,4.7,mb,,75,1.469,0.54,us,us7000gdug,2022-08-06T13:11:31.909Z,"79 km ESE of Bobon, Philippines",earthquake,6.6,6.9,0.075,54,reviewed,us,us
2022-01-21T10:12:31.865Z,23.0871,93.8172,58.96,5.4,mww,,22,2.046,0.48,us,us7000gdtu,2022-04-01T17:40:24.040Z,"23 km NE of Falam, Myanmar",earthquake,5.5,4.6,0.075,17,reviewed,us,us
2022-01-21T06:58:43.587Z,12.9071,144.2017,11.48,5.2,mww,,58,0.938,0.61,us,us7000gdsi,2022-08-29T13:08:45.962Z,"64 km SW of Merizo Village, Guam",earthquake,7.9,4.4,0.089,12,reviewed,us,us
2022-01-21T05:45:58.022Z,-20.7721,-175.2946,10,4.7,mb,,123,6.967,0.65,us,us7000gdrz,2022-04-01T17:40:24.040Z,"41 km NNW of Nuku‘alofa, Tonga",earthquake,14.6,1.8,0.147,14,reviewed,us,us
2022-01-21T05:18:26.444Z,60.3163,-152.3603,115.3,5.1,mww,,,,0.99,ak,ak022ytdd55,2022-08-26T05:28:30.661Z,"48 km NW of Ninilchik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2022-01-20T23:59:37.102Z,44.0255,148.0998,42.91,4.8,mww,,132,3.969,0.81,us,us7000gdps,2022-04-01T17:40:23.040Z,"113 km ENE of Shikotan, Russia",earthquake,8.7,3,0.093,11,reviewed,us,us
2022-01-20T23:33:52.506Z,-20.4834,-175.4169,10,4.7,mb,,100,6.747,0.71,us,us7000gdpt,2022-04-01T17:40:23.040Z,"76 km NNW of Nuku‘alofa, Tonga",earthquake,16,1.9,0.115,23,reviewed,us,us
2022-01-20T21:49:05.701Z,-3.6415,130.9313,10,4.6,mb,,72,1.498,1.27,us,us7000gdnq,2022-04-01T17:40:23.040Z,"225 km E of Amahai, Indonesia",earthquake,6.7,1.9,0.098,31,reviewed,us,us
2022-01-20T20:05:28.754Z,-20.8464,-175.3889,10,4.8,mb,,124,6.919,0.5,us,us7000gdmq,2022-04-01T17:40:23.040Z,"37 km NNW of Nuku‘alofa, Tonga",earthquake,14.1,1.8,0.06,85,reviewed,us,us
2022-01-20T19:13:52.145Z,-38.1236,176.7283,144.22,4.6,mb,,66,0.33,0.85,us,us7000gdma,2022-04-01T17:40:23.040Z,"3 km SE of Kawerau, New Zealand",earthquake,7.2,5.3,0.136,16,reviewed,us,us
2022-01-20T19:09:08.021Z,15.5954,-94.9897,18.54,5,mww,,97,2.145,0.9,us,us7000gdm7,2022-04-01T17:40:23.040Z,"67 km SE of El Carrizal, Mexico",earthquake,6.8,4.5,0.068,21,reviewed,us,us
2022-01-20T17:23:30.091Z,53.0371,-170.6434,121.47,4.6,mb,,104,0.501,1.05,us,us7000gdkc,2022-04-01T17:40:22.040Z,"120 km W of Nikolski, Alaska",earthquake,5.4,4.4,0.031,309,reviewed,us,us
2022-01-20T17:10:02.331Z,-20.5432,-175.3699,10,4.8,mb,,124,6.811,0.72,us,us7000gdpe,2022-04-01T17:40:23.040Z,"Tonga",earthquake,15.4,1.1,0.085,47,reviewed,us,us
2022-01-20T14:44:33.734Z,-29.9655,-177.6397,35,4.5,mb,,174,0.742,0.92,us,us7000gfun,2022-04-01T17:40:36.040Z,"Kermadec Islands, New Zealand",earthquake,12,2,0.14,15,reviewed,us,us
2022-01-20T13:03:07.947Z,-30.5768,-178.0529,38.39,5.2,mb,,67,1.315,1.02,us,us7000gdin,2022-04-01T17:40:21.040Z,"Kermadec Islands, New Zealand",earthquake,10.5,5.5,0.047,146,reviewed,us,us
2022-01-20T10:58:09.665Z,-14.988,167.9446,10,5.4,mww,,46,0.848,1.39,us,us7000gdi9,2022-04-01T17:40:21.040Z,"93 km E of Port-Olry, Vanuatu",earthquake,6.1,1.7,0.08,15,reviewed,us,us
